abstract_id,model,num_sentences,num_sections,sections_present,hypothesis_length,fa_baseline_lp,fa_top_section,sh_top_section,top_section_agree,fa_time_s,sh_time_s,sh_forward_passes,fa_background,sh_background,words_background,fa_method,sh_method,words_method,fa_objective,sh_objective,words_objective,fa_other,sh_other,words_other,fa_result,sh_result,words_result
train_496,phi3,5,3,"background,method,result",56,-34.71875,result,result,True,0.088,0.166,8,25.59375,28.1165625,58,20.5625,9.43125,19,,,0,,,0,68.65625,69.3584375,58
train_497,phi3,8,3,"background,method,other",53,-31.0625,background,background,True,0.089,0.168,8,59.1875,70.1321875,63,0.09375,16.5253125,43,,,0,-0.59375,0.405,7,,,0
train_498,phi3,10,4,"background,method,objective,result",55,-36.3125,background,background,True,0.122,0.358,16,34.25,39.0459375,65,-0.5,7.85,76,10.6875,19.0646875,21,,,0,3.96875,8.789375,39
train_499,phi3,4,3,"background,method,result",66,-36.8125,background,background,True,0.087,0.167,8,109.9375,124.418125,60,1.1875,13.6125,45,,,0,,,0,-0.1875,11.156875,23
train_500,phi3,6,3,"background,method,result",67,-30.4375,background,background,True,0.092,0.176,8,37.625,46.08828125,98,1.15625,14.75171875,53,,,0,,,0,0.421875,1.5975,23
train_501,phi3,6,3,"background,method,result",53,-25.65625,background,background,True,0.09,0.17,8,93.84375,99.5840625,70,28.53125,25.234375,14,,,0,,,0,2.78125,13.1503125,61
train_502,phi3,4,2,"background,method",53,-36.75,method,method,True,0.064,0.082,4,0.3125,7.7375,55,56.8125,66.2625,47,,,0,,,0,,,0
train_503,phi3,8,4,"background,method,objective,result",60,-35.28125,result,result,True,0.114,0.341,16,56.96875,61.909375,32,11.65625,27.9390625,36,-0.125,0.5728125,12,,,0,71.21875,87.6725,76
train_504,phi3,8,3,"method,objective,result",54,-36.3125,result,result,True,0.091,0.172,8,,,0,35.8125,41.10875,49,27.09375,34.4515625,42,,,0,69.0,67.3771875,66
train_505,phi3,9,4,"background,method,objective,result",58,-33.5625,method,method,True,0.127,0.367,16,3.65625,13.128125,14,31.0,36.653125,84,23.5625,24.18375,31,,,0,27.53125,25.4725,58
train_506,phi3,10,3,"background,method,result",58,-32.65625,result,result,True,0.09,0.169,8,4.0,8.754375,12,13.34375,25.8934375,88,,,0,,,0,70.03125,75.3209375,54
train_507,phi3,7,2,"background,method",56,-30.3125,background,background,True,0.066,0.085,4,53.5,63.29,95,3.0625,15.5225,55,,,0,,,0,,,0
train_508,phi3,9,4,"background,method,objective,result",65,-33.46875,result,background,False,0.112,0.338,16,21.59375,30.83,56,-0.375,4.8959375,20,15.25,25.070625,50,,,0,31.40625,30.1721875,13
train_509,phi3,8,3,"background,method,result",63,-31.421875,background,background,True,0.088,0.168,8,72.078125,76.21140625,67,56.765625,65.67953125,42,,,0,,,0,0.203125,3.0621875,14
train_510,phi3,7,3,"background,method,result",49,-31.390625,background,background,True,0.084,0.16,8,31.203125,35.81703125,43,-1.921875,0.14921875,13,,,0,,,0,7.734375,12.830625,40
train_511,phi3,8,3,"background,method,result",65,-39.46875,method,method,True,0.089,0.169,8,5.5,7.5128125,55,19.59375,26.4715625,47,,,0,,,0,8.09375,13.859375,46
train_512,phi3,5,3,"background,method,result",53,-31.71875,method,method,True,0.087,0.165,8,16.96875,25.77625,76,110.15625,116.486875,33,,,0,,,0,0.625,3.643125,20
train_513,phi3,8,4,"background,method,objective,result",52,-27.890625,method,method,True,0.127,0.36,16,0.8125,7.18015625,72,72.484375,82.054375,49,1.0,4.72078125,20,,,0,1.703125,14.1540625,47
train_514,phi3,9,3,"background,objective,result",55,-34.0625,result,result,True,0.089,0.17,8,5.1875,12.950625,41,,,0,27.75,23.144375,22,,,0,75.125,82.8425,80
train_515,phi3,5,2,"background,method",55,-37.75,background,background,True,0.064,0.082,4,47.0625,70.3,69,35.625,65.2,34,,,0,,,0,,,0
train_516,phi3,7,3,"method,objective,result",52,-34.75,result,result,True,0.093,0.175,8,,,0,1.84375,12.3240625,58,24.71875,26.7715625,46,,,0,55.3125,60.279375,66
train_517,phi3,8,4,"background,method,objective,result",64,-29.90625,method,method,True,0.118,0.349,16,-0.09375,8.6315625,17,89.34375,92.52875,112,56.96875,60.04546875,22,,,0,0.609375,6.01296875,20
train_518,phi3,6,2,"background,objective",60,-38.59375,background,background,True,0.065,0.083,4,25.15625,28.31875,73,,,0,21.875,25.9,51,,,0,,,0
train_519,phi3,6,2,"method,result",54,-27.375,result,result,True,0.07,0.088,4,,,0,16.59375,31.24125,29,,,0,,,0,46.4375,57.94625,136
train_520,phi3,5,3,"background,method,result",63,-24.453125,background,background,True,0.09,0.171,8,152.046875,154.308125,95,0.59375,3.37890625,29,,,0,,,0,0.1875,2.35984375,40
train_522,phi3,6,2,"background,method",60,-33.34375,background,background,True,0.065,0.084,4,52.96875,62.9375,36,1.28125,13.96875,110,,,0,,,0,,,0
train_523,phi3,6,4,"background,method,objective,result",49,-24.46875,method,method,True,0.128,0.363,16,-1.09375,7.62046875,69,122.78125,134.5165625,43,0.46875,1.62328125,35,,,0,-1.484375,4.7709375,53
train_524,phi3,7,3,"background,method,result",55,-27.46875,background,background,True,0.096,0.178,8,95.71875,104.5921875,65,-0.203125,12.411875,62,,,0,,,0,0.1875,1.7771875,58
train_525,phi3,10,4,"background,method,objective,result",62,-29.953125,result,result,True,0.12,0.353,16,0.3125,4.85296875,83,-0.359375,4.8475,25,0.828125,6.1146875,42,,,0,51.484375,59.54421875,57
train_526,phi3,8,3,"background,method,result",56,-38.5,background,background,True,0.093,0.174,8,40.0625,53.80625,40,3.34375,10.6075,80,,,0,,,0,3.75,15.64875,64
train_527,phi3,6,4,"background,method,objective,result",68,-47.21875,result,result,True,0.104,0.319,16,0.125,4.108125,26,0.25,3.050625,10,0.125,3.684375,7,,,0,69.53125,69.500625,36
train_528,phi3,10,4,"background,method,objective,result",53,-28.75,method,method,True,0.126,0.363,16,24.40625,32.1746875,45,130.125,136.17765625,102,8.34375,12.98328125,24,,,0,-0.171875,3.164375,15
train_529,phi3,6,4,"background,method,objective,result",63,-32.09375,objective,objective,True,0.117,0.354,16,21.125,24.1696875,21,-0.78125,7.536875,92,32.21875,36.9571875,28,,,0,14.4375,14.1175,34
train_530,phi3,8,4,"background,method,objective,result",54,-24.40625,method,method,True,0.118,0.346,16,44.15625,48.83,44,99.53125,109.1259375,73,8.34375,16.5796875,24,,,0,1.1875,6.933125,15
train_531,phi3,9,3,"background,method,result",62,-29.875,method,method,True,0.107,0.195,8,-0.09375,14.23875,62,79.75,94.0,143,,,0,,,0,-0.4375,2.63625,26
train_532,phi3,8,4,"method,objective,other,result",46,-35.09375,method,method,True,0.138,0.386,16,,,0,71.09375,79.2096875,123,31.65625,38.2803125,79,-0.125,1.23,6,0.21875,2.43625,22
train_533,phi3,9,4,"background,method,objective,result",64,-31.703125,method,method,True,0.118,0.347,16,0.28125,5.4571875,16,99.171875,100.01265625,43,34.234375,35.82546875,39,,,0,-1.046875,4.6265625,95
train_534,phi3,5,3,"method,objective,result",50,-37.4375,result,result,True,0.084,0.163,8,,,0,-0.34375,6.0678125,7,4.9375,10.0825,34,,,0,101.8125,101.2871875,33
train_535,phi3,4,2,"background,result",59,-28.328125,background,background,True,0.063,0.082,4,62.859375,68.304375,77,,,0,,,0,,,0,1.5,8.43,29
train_536,phi3,10,3,"background,method,result",59,-36.09375,method,method,True,0.1,0.184,8,0.125,7.619375,66,127.28125,139.17875,110,,,0,,,0,-1.25,4.858125,27
train_537,phi3,8,3,"method,objective,result",51,-35.125,method,method,True,0.093,0.175,8,,,0,116.125,118.0865625,53,1.8125,11.4009375,18,,,0,0.34375,-2.1125,83
train_538,phi3,5,3,"background,method,result",62,-31.859375,method,method,True,0.088,0.167,8,-0.8125,6.4946875,26,59.765625,66.25296875,87,,,0,,,0,8.859375,11.08046875,17
train_539,phi3,6,4,"background,method,objective,result",59,-32.15625,method,method,True,0.111,0.333,16,8.0,6.9709375,10,61.59375,54.3584375,67,24.84375,23.125625,14,,,0,0.6875,1.51375,33
train_540,phi3,8,5,"background,method,objective,other,result",59,-35.71875,method,method,True,0.142,0.692,32,3.4375,9.7134375,12,51.78125,52.235625,81,8.3125,12.50625,29,-0.3125,-0.2209375,1,4.15625,12.171875,38
train_541,phi3,10,2,"background,method",53,-31.3125,method,method,True,0.067,0.085,4,0.171875,5.07375,94,48.4375,54.67625,77,,,0,,,0,,,0
train_542,phi3,6,3,"background,objective,result",56,-32.15625,background,background,True,0.088,0.167,8,48.59375,61.125,65,,,0,12.90625,16.8403125,9,,,0,0.9375,17.0659375,36
train_543,phi3,8,4,"background,method,objective,result",44,-30.25,method,method,True,0.141,0.385,16,12.3125,16.22828125,58,92.5,97.29328125,116,-1.28125,1.73125,27,,,0,-0.515625,5.3721875,23
train_544,phi3,10,4,"background,method,other,result",61,-46.5,method,method,True,0.125,0.364,16,30.8125,30.8171875,35,43.8125,44.00875,158,,,0,0.1875,1.534375,8,0.1875,1.8896875,20
train_545,phi3,5,4,"background,method,objective,result",54,-25.359375,result,result,True,0.117,0.344,16,1.640625,9.51171875,37,48.578125,50.0790625,44,44.328125,47.05921875,31,,,0,49.765625,53.365625,31
train_547,phi3,7,4,"background,objective,other,result",54,-26.578125,result,objective,False,0.111,0.337,16,0.625,10.7634375,62,,,0,8.484375,22.51265625,32,-0.578125,1.1434375,9,10.921875,14.37734375,28
train_548,phi3,4,4,"background,method,objective,result",44,-36.40625,background,background,True,0.113,0.338,16,47.03125,54.7653125,17,4.03125,15.40125,32,36.03125,51.6696875,20,,,0,0.71875,12.8825,47
train_549,phi3,9,3,"method,objective,result",63,-37.65625,method,method,True,0.094,0.176,8,,,0,43.90625,50.3659375,122,0.375,7.9059375,23,,,0,9.53125,13.009375,34
train_550,phi3,5,3,"background,method,result",54,-38.65625,method,method,True,0.088,0.166,8,31.53125,32.209375,65,48.71875,57.428125,37,,,0,,,0,2.25,6.20625,16
train_551,phi3,6,2,"background,method",66,-28.578125,method,method,True,0.065,0.083,4,-0.609375,7.79875,62,126.421875,137.123125,64,,,0,,,0,,,0
train_552,phi3,10,3,"background,method,result",60,-43.8125,result,result,True,0.093,0.178,8,15.15625,17.1690625,70,19.96875,23.5640625,62,,,0,,,0,20.6875,23.891875,49
train_553,phi3,10,4,"background,method,objective,result",61,-25.0625,method,method,True,0.136,0.378,16,-0.734375,3.3553125,36,76.125,84.3321875,100,1.0625,9.12296875,38,,,0,-1.265625,7.12703125,84
train_554,phi3,6,3,"background,method,result",55,-39.21875,background,background,True,0.088,0.165,8,25.53125,26.8778125,43,20.15625,21.153125,12,,,0,,,0,17.21875,23.0003125,59
train_555,phi3,8,4,"background,method,objective,result",47,-43.5625,method,method,True,0.117,0.347,16,0.28125,6.53875,19,77.0625,77.6971875,88,26.5,30.8853125,41,,,0,1.0625,2.19125,22
train_556,phi3,6,4,"background,objective,other,result",66,-39.90625,objective,objective,True,0.11,0.334,16,6.75,12.811875,20,,,0,39.59375,48.4953125,79,-0.09375,2.7671875,31,-0.21875,1.081875,11
train_557,phi3,5,3,"background,objective,other",62,-37.28125,background,background,True,0.084,0.161,8,50.65625,61.3575,56,,,0,25.40625,40.37125,23,0.5,2.365,6,,,0
train_558,phi3,8,4,"background,method,objective,result",65,-27.4375,objective,objective,True,0.114,0.342,16,1.328125,8.53359375,70,39.25,49.201875,32,47.125,55.28578125,28,,,0,0.171875,3.66625,20
train_559,phi3,6,4,"background,method,objective,result",66,-36.46875,objective,objective,True,0.109,0.332,16,2.40625,6.7965625,28,44.71875,47.494375,51,51.84375,54.2709375,28,,,0,0.59375,4.094375,17
train_560,phi3,6,4,"background,method,objective,result",58,-35.5625,background,background,True,0.113,0.345,16,109.9375,112.0903125,30,0.0625,5.1053125,24,51.3125,55.45,72,,,0,1.59375,4.291875,26
train_561,phi3,9,4,"background,method,objective,result",55,-30.828125,objective,objective,True,0.116,0.346,16,3.359375,8.924375,49,30.984375,33.71671875,37,40.984375,50.29828125,21,,,0,0.1875,4.3575,58
train_562,phi3,6,4,"background,method,objective,result",55,-42.71875,background,background,True,0.113,0.339,16,68.53125,69.8684375,78,20.0625,24.163125,29,-0.59375,-0.8525,12,,,0,-0.40625,3.9771875,24
train_563,phi3,10,4,"background,method,objective,result",58,-34.96875,method,method,True,0.132,0.372,16,2.46875,8.27875,88,49.78125,58.291875,38,2.84375,8.551875,64,,,0,0.3125,2.28375,34
train_564,phi3,5,3,"background,method,result",59,-31.640625,background,background,True,0.084,0.163,8,36.546875,37.79640625,53,-0.921875,-1.83375,21,,,0,,,0,0.515625,2.89671875,20
train_565,phi3,5,2,"background,method",60,-24.796875,background,background,True,0.065,0.084,4,68.515625,81.54375,69,3.765625,20.346875,81,,,0,,,0,,,0
train_566,phi3,10,4,"background,method,other,result",64,-32.8125,background,background,True,0.128,0.363,16,86.8125,89.7784375,63,65.75,67.3325,105,,,0,-0.59375,5.04,34,-1.125,2.4115625,31
train_567,phi3,10,3,"background,method,objective",51,-36.4375,background,background,True,0.104,0.189,8,32.25,42.2503125,85,7.34375,15.613125,84,2.15625,14.3865625,49,,,0,,,0
train_568,phi3,4,2,"background,method",59,-36.6875,background,background,True,0.065,0.083,4,76.5625,82.24125,99,-1.03125,6.19625,39,,,0,,,0,,,0
train_569,phi3,10,4,"method,objective,other,result",52,-33.90625,method,method,True,0.166,0.43,16,,,0,102.96875,106.84625,139,71.09375,70.71625,22,1.375,5.225,51,0.4375,3.05625,28
train_570,phi3,9,4,"background,method,objective,result",47,-29.359375,objective,objective,True,0.12,0.355,16,-0.25,2.4,40,-0.609375,11.14921875,83,34.828125,40.33859375,22,,,0,18.421875,25.4403125,36
train_571,phi3,5,3,"background,method,objective",40,-21.9375,objective,objective,True,0.089,0.17,8,7.53125,31.02703125,50,4.265625,22.5896875,55,23.5625,36.57078125,26,,,0,,,0
train_572,phi3,9,4,"background,method,other,result",57,-31.328125,background,background,True,0.121,0.355,16,46.484375,47.7946875,39,0.890625,11.19703125,54,,,0,-0.4375,1.3196875,8,34.796875,32.11046875,69
train_573,phi3,4,2,"background,method",57,-21.890625,background,background,True,0.064,0.083,4,61.609375,69.9075,50,0.140625,10.701875,52,,,0,,,0,,,0
train_574,phi3,8,3,"method,other,result",58,-35.65625,result,result,True,0.091,0.171,8,,,0,17.875,29.5146875,72,,,0,-1.09375,0.5178125,7,20.21875,37.74875,75
train_575,phi3,4,2,"background,result",50,-29.96875,result,result,True,0.063,0.081,4,10.09375,24.765,35,,,0,,,0,,,0,55.59375,74.26625,57
train_576,phi3,5,3,"background,method,result",65,-36.875,method,method,True,0.089,0.169,8,2.25,12.8775,37,59.6875,86.359375,66,,,0,,,0,29.125,40.263125,38
train_577,phi3,9,3,"background,method,result",60,-33.0625,background,background,True,0.089,0.171,8,42.5,48.510625,72,0.625,7.7659375,59,,,0,,,0,0.9375,3.1609375,26
train_578,phi3,5,3,"background,method,result",56,-25.9375,background,background,True,0.088,0.168,8,61.0625,68.9696875,30,3.09375,14.9484375,48,,,0,,,0,1.21875,6.644375,46
train_579,phi3,9,4,"background,method,objective,result",62,-30.8125,method,method,True,0.118,0.353,16,53.8125,54.316875,40,65.3125,64.128125,77,30.96875,27.0671875,18,,,0,0.875,6.4253125,36
train_580,phi3,4,3,"background,method,other",52,-28.1875,method,method,True,0.083,0.16,8,44.75,47.71640625,28,79.8125,84.47640625,44,,,0,0.671875,6.9946875,3,,,0
train_581,phi3,9,4,"background,objective,other,result",64,-38.53125,objective,objective,True,0.115,0.344,16,-0.53125,10.398125,20,,,0,42.21875,69.666875,54,-0.53125,0.890625,7,5.71875,38.263125,72
train_582,phi3,6,3,"method,objective,result",52,-28.34375,result,result,True,0.088,0.168,8,,,0,0.1875,1.71,22,13.9375,28.845625,45,,,0,51.53125,64.788125,72
train_583,phi3,9,4,"background,method,objective,result",54,-25.359375,background,background,True,0.135,0.38,16,97.578125,121.800625,65,-0.125,19.4534375,78,1.890625,20.744375,48,,,0,0.09375,16.7671875,31
train_584,phi3,8,4,"background,method,objective,other",58,-35.96875,method,method,True,0.115,0.342,16,12.40625,19.7128125,10,34.09375,40.949375,92,13.28125,17.4846875,13,-2.0625,0.134375,32,,,0
train_585,phi3,8,2,"method,result",63,-37.46875,method,method,True,0.065,0.083,4,,,0,98.53125,106.69875,107,,,0,,,0,-0.8125,9.5825,18
train_586,phi3,10,4,"background,method,objective,result",49,-25.78125,objective,objective,True,0.132,0.375,16,6.140625,11.176875,51,52.84375,56.0090625,62,53.65625,56.59875,58,,,0,-0.015625,1.5590625,44
train_587,phi3,7,4,"background,method,other,result",65,-32.25,result,result,True,0.112,0.34,16,30.46875,39.034375,43,46.625,58.4303125,51,,,0,0.375,5.118125,13,74.5625,75.5421875,22
train_588,phi3,5,2,"background,objective",65,-35.40625,objective,objective,True,0.064,0.082,4,-0.59375,14.7925,66,,,0,109.21875,128.80125,44,,,0,,,0
train_589,phi3,8,4,"background,method,objective,result",49,-31.34375,method,method,True,0.134,0.377,16,-0.234375,13.80140625,64,146.53125,175.16140625,79,0.328125,11.2003125,12,,,0,-1.015625,22.993125,44
train_590,phi3,4,3,"background,method,result",61,-27.84375,method,method,True,0.084,0.161,8,71.96875,75.803125,20,95.40625,101.341875,61,,,0,,,0,0.1875,0.38625,15
train_591,phi3,5,3,"background,method,result",70,-28.765625,background,background,True,0.087,0.167,8,48.671875,50.889375,50,1.90625,11.0915625,20,,,0,,,0,8.890625,14.9409375,49
train_593,phi3,7,4,"background,method,objective,result",64,-29.234375,background,background,True,0.122,0.356,16,100.890625,103.64578125,71,73.140625,82.75953125,82,1.71875,4.02875,10,,,0,0.734375,16.2065625,39
train_594,phi3,7,3,"background,method,result",63,-32.65625,background,background,True,0.089,0.171,8,13.0,19.5425,59,-0.1875,8.909375,54,,,0,,,0,-0.59375,3.454375,30
train_595,phi3,7,3,"background,method,objective",59,-36.78125,method,method,True,0.1,0.183,8,39.09375,46.4596875,71,41.34375,51.3621875,94,0.46875,0.271875,36,,,0,,,0
train_596,phi3,9,3,"background,other,result",62,-39.09375,result,result,True,0.112,0.197,8,0.375,19.409375,114,,,0,,,0,-0.1875,1.959375,16,61.71875,73.0375,121
train_597,phi3,6,4,"method,objective,other,result",62,-26.09375,objective,objective,True,0.111,0.338,16,,,0,-0.25,1.65984375,25,70.28125,73.85140625,70,-1.15625,0.481875,5,-0.046875,5.850625,38
train_598,phi3,10,4,"background,method,other,result",53,-34.46875,result,result,True,0.119,0.354,16,0.5625,1.2559375,25,2.40625,8.626875,14,,,0,0.9375,8.2509375,6,23.03125,27.8975,108
train_599,phi3,9,3,"background,objective,result",58,-29.953125,objective,result,False,0.096,0.178,8,3.484375,23.38515625,68,,,0,13.078125,17.55,11,,,0,7.921875,34.17421875,97
train_600,phi3,4,3,"background,objective,result",55,-28.25,background,background,True,0.084,0.163,8,78.4375,85.93703125,48,,,0,28.90625,36.29421875,14,,,0,0.546875,9.64375,22
train_601,phi3,4,2,"background,method",57,-24.15625,background,background,True,0.064,0.082,4,72.90625,72.3975,52,61.46875,60.82125,55,,,0,,,0,,,0
train_602,phi3,7,4,"background,method,objective,result",52,-35.0625,result,result,True,0.114,0.341,16,0.34375,5.705625,24,1.3125,7.5215625,52,-0.90625,7.4109375,23,,,0,89.5,99.924375,65
train_604,phi3,7,3,"background,method,other",59,-39.9375,background,background,True,0.092,0.173,8,84.9375,93.9359375,99,0.53125,10.905625,28,,,0,0.21875,1.7209375,15,,,0
train_605,phi3,10,2,"other,result",60,-40.375,other,other,True,0.066,0.085,4,,,0,,,0,,,0,50.1875,65.82125,120,1.71875,21.61625,32
train_606,phi3,10,4,"background,method,objective,result",64,-35.25,background,background,True,0.121,0.356,16,25.78125,40.888125,73,-1.125,7.7190625,56,2.78125,14.8909375,43,,,0,1.4375,16.564375,25
