abstract_id,model,num_sentences,num_sections,sections_present,hypothesis_length,fa_baseline_lp,fa_top_section,sh_top_section,top_section_agree,fa_time_s,sh_time_s,sh_forward_passes,fa_background,sh_background,words_background,fa_objective,sh_objective,words_objective,fa_method,sh_method,words_method,fa_result,sh_result,words_result,fa_other,sh_other,words_other
train_610,llama8b,10,5,"background,method,objective,other,result",63,-24.5625,other,other,True,0.276,1.231,32,21.875,21.66734375,11,35.1875,32.64609375,81,-0.828125,0.14703125,17,11.40625,8.72296875,21,61.5,55.5040625,75
train_611,llama8b,6,3,"method,objective,other",69,-25.5625,objective,objective,True,0.136,0.264,8,,,0,47.6875,56.9859375,54,31.84375,34.82875,38,,,0,17.34375,23.2478125,8
train_612,llama8b,6,4,"background,method,objective,other",71,-39.375,method,method,True,0.171,0.534,16,32.5,42.5434375,29,12.9375,9.7784375,21,35.8125,42.975625,32,,,0,2.28125,9.4525,25
train_613,llama8b,6,4,"background,method,objective,other",68,-25.171875,method,method,True,0.17,0.528,16,7.078125,19.47984375,25,11.109375,17.641875,37,24.234375,26.57359375,14,,,0,20.046875,20.1328125,16
train_614,llama8b,5,3,"background,method,other",60,-18.859375,background,background,True,0.147,0.278,8,91.765625,100.834375,66,,,0,23.109375,37.2125,49,,,0,2.28125,7.21875,17
train_615,llama8b,8,3,"background,method,result",66,-35.125,background,background,True,0.143,0.274,8,103.0,105.613125,92,,,0,9.15625,16.5303125,44,1.75,0.4815625,4,,,0
train_616,llama8b,8,3,"method,objective,other",68,-20.65625,other,other,True,0.138,0.267,8,,,0,53.34375,42.5921875,16,2.9375,19.663125,18,,,0,69.40625,77.7134375,88
train_617,llama8b,6,3,"background,objective,other",70,-25.625,other,other,True,0.143,0.272,8,28.1875,35.824375,71,0.59375,3.5440625,19,,,0,,,0,38.75,43.8815625,55
train_618,llama8b,3,3,"method,objective,other",68,-37.15625,method,method,True,0.133,0.26,8,,,0,32.40625,22.7815625,26,36.84375,35.4665625,21,,,0,6.21875,9.908125,9
train_619,llama8b,9,5,"background,method,objective,other,result",70,-36.5,background,objective,False,0.227,1.11,32,17.0,27.7796875,92,15.09375,28.7121875,28,8.09375,6.43875,23,0.28125,-0.009375,6,0.21875,1.14125,9
train_620,llama8b,6,4,"background,method,objective,other",67,-23.0625,method,objective,False,0.185,0.554,16,13.46875,12.2290625,44,35.71875,30.0478125,34,36.59375,28.3840625,35,,,0,28.8125,18.8390625,49
train_621,llama8b,3,3,"method,objective,other",63,-26.9375,other,other,True,0.138,0.267,8,,,0,26.25,31.585625,34,8.0,18.845625,32,,,0,39.25,37.25625,33
train_622,llama8b,9,3,"background,objective,other",61,-20.828125,background,background,True,0.149,0.282,8,64.921875,68.5121875,92,49.609375,52.2065625,77,,,0,,,0,6.875,5.578125,13
train_623,llama8b,7,4,"background,method,objective,other",71,-20.5,background,background,True,0.196,0.575,16,74.1875,71.63375,71,1.5,6.168125,80,29.25,27.6134375,17,,,0,5.25,5.0846875,26
train_624,llama8b,7,3,"background,objective,other",69,-18.421875,objective,objective,True,0.141,0.272,8,30.046875,41.55015625,37,76.703125,76.84296875,63,,,0,,,0,42.484375,46.56,35
train_625,llama8b,4,3,"background,method,objective",67,-31.03125,objective,objective,True,0.134,0.264,8,4.84375,12.6134375,33,84.40625,88.5084375,21,32.0,32.221875,25,,,0,,,0
train_626,llama8b,5,3,"background,objective,other",70,-24.984375,other,other,True,0.148,0.28,8,2.390625,20.68328125,63,40.453125,50.96015625,55,,,0,,,0,68.328125,75.3721875,53
train_627,llama8b,4,3,"method,objective,other",68,-31.078125,objective,objective,True,0.134,0.261,8,,,0,45.109375,52.18203125,24,10.171875,16.29515625,20,,,0,30.453125,36.0696875,25
train_628,llama8b,4,3,"background,objective,other",71,-19.78125,objective,objective,True,0.136,0.264,8,25.0,29.74953125,52,39.09375,46.03328125,32,,,0,,,0,3.421875,0.9984375,17
train_629,llama8b,7,5,"background,method,objective,other,result",67,-36.21875,objective,objective,True,0.22,1.1,32,-0.125,10.148125,48,80.90625,85.339375,47,9.90625,6.9,19,1.96875,-0.42375,3,11.03125,6.5675,34
train_630,llama8b,5,4,"background,method,objective,other",70,-19.828125,method,method,True,0.188,0.563,16,4.703125,11.16625,25,1.8125,5.978125,47,85.484375,97.1284375,83,,,0,2.328125,4.6490625,13
train_631,llama8b,6,4,"background,method,objective,other",68,-27.671875,other,method,False,0.184,0.55,16,0.734375,13.58890625,61,12.953125,12.4034375,11,23.015625,41.14515625,44,,,0,29.609375,30.003125,32
train_632,llama8b,8,3,"background,method,objective",68,-25.578125,background,background,True,0.158,0.293,8,91.546875,90.5384375,122,0.8125,5.09875,47,39.796875,40.4096875,60,,,0,,,0
train_633,llama8b,10,3,"background,method,objective",71,-29.015625,method,method,True,0.158,0.292,8,31.859375,35.40046875,110,4.296875,15.2846875,86,32.046875,48.42421875,20,,,0,,,0
train_634,llama8b,5,3,"background,objective,other",70,-39.875,objective,objective,True,0.138,0.266,8,21.09375,23.3434375,49,24.8125,28.840625,50,,,0,,,0,2.9375,3.8784375,19
train_635,llama8b,10,4,"background,method,objective,other",68,-26.96875,other,other,True,0.208,0.599,16,17.46875,14.000625,161,1.78125,3.1121875,27,25.0625,21.84625,24,,,0,37.34375,36.7596875,22
train_636,llama8b,5,3,"background,method,objective",69,-19.8125,objective,objective,True,0.136,0.265,8,45.625,44.3859375,28,122.6875,120.35828125,69,11.265625,10.94328125,18,,,0,,,0
train_637,llama8b,6,3,"background,objective,other",69,-33.3125,background,background,True,0.141,0.271,8,36.25,40.351875,45,22.71875,21.785,77,,,0,,,0,2.4375,3.550625,21
train_638,llama8b,6,4,"background,method,objective,other",66,-19.96875,background,background,True,0.177,0.54,16,92.40625,92.5834375,66,31.40625,35.1953125,20,11.265625,8.80109375,31,,,0,0.6875,4.20140625,16
train_639,llama8b,7,4,"background,method,objective,other",66,-25.125,other,other,True,0.186,0.555,16,-0.421875,-1.09203125,12,13.5625,14.75046875,59,-0.15625,0.205,36,,,0,104.75,110.1365625,59
train_640,llama8b,10,4,"background,objective,other,result",69,-38.5625,other,other,True,0.192,0.568,16,1.25,-0.0828125,28,15.3125,23.7775,72,,,0,0.0625,-1.423125,3,36.25,42.5409375,87
train_641,llama8b,6,4,"method,objective,other,result",68,-34.46875,objective,objective,True,0.186,0.557,16,,,0,41.46875,54.7040625,63,3.0,13.8440625,15,0.34375,-0.79875,6,24.15625,37.156875,83
train_642,llama8b,3,2,"background,method",70,-38.34375,method,method,True,0.097,0.128,4,12.46875,16.635,11,,,0,35.84375,41.14625,31,,,0,,,0
train_643,llama8b,5,3,"background,objective,other",68,-27.109375,other,other,True,0.135,0.267,8,1.03125,6.5328125,38,7.203125,16.47140625,45,,,0,,,0,73.265625,83.76140625,27
train_644,llama8b,3,3,"method,objective,other",66,-25.203125,objective,objective,True,0.134,0.26,8,,,0,41.234375,52.7403125,25,17.734375,29.6053125,15,,,0,0.0,6.20125,18
train_645,llama8b,10,3,"background,objective,other",64,-25.078125,objective,objective,True,0.168,0.304,8,15.265625,25.55015625,41,81.171875,78.34484375,114,,,0,,,0,11.984375,11.526875,78
train_646,llama8b,8,3,"method,objective,result",70,-39.59375,method,method,True,0.143,0.275,8,,,0,15.96875,25.5346875,23,20.9375,39.119375,83,3.90625,8.8146875,52,,,0
train_647,llama8b,4,2,"background,method",69,-37.40625,background,background,True,0.101,0.132,4,61.78125,53.17375,59,,,0,3.3125,-7.6425,27,,,0,,,0
train_648,llama8b,8,3,"background,objective,other",66,-34.71875,objective,objective,True,0.153,0.288,8,36.09375,38.7903125,32,39.40625,44.7709375,117,,,0,,,0,29.71875,29.095,38
train_649,llama8b,6,3,"background,objective,other",65,-30.265625,objective,objective,True,0.142,0.272,8,13.953125,22.93859375,51,51.671875,65.16359375,65,,,0,,,0,6.484375,9.8821875,19
train_650,llama8b,7,3,"background,objective,other",57,-28.203125,objective,objective,True,0.149,0.282,8,-1.296875,6.64796875,28,21.328125,37.26234375,99,,,0,,,0,11.265625,17.7615625,15
train_651,llama8b,5,4,"method,objective,other,result",71,-19.234375,objective,objective,True,0.17,0.528,16,,,0,72.703125,72.78234375,48,42.296875,46.63703125,23,1.453125,1.25625,7,0.703125,7.09,21
train_652,llama8b,5,3,"background,method,other",69,-22.59375,method,method,True,0.135,0.262,8,20.15625,28.6909375,9,,,0,63.65625,61.4734375,66,,,0,39.40625,37.866875,17
train_653,llama8b,10,3,"background,objective,other",66,-20.046875,objective,objective,True,0.152,0.287,8,-0.421875,6.90296875,20,50.515625,48.67484375,136,,,0,,,0,34.046875,30.3128125,20
train_654,llama8b,5,3,"background,objective,result",70,-27.6875,background,background,True,0.134,0.263,8,53.125,53.32515625,35,27.65625,27.94703125,36,,,0,-0.140625,3.7278125,8,,,0
train_655,llama8b,5,3,"background,objective,other",66,-28.46875,other,other,True,0.146,0.279,8,18.875,30.3884375,89,-0.984375,29.71015625,39,,,0,,,0,28.15625,43.18265625,24
train_656,llama8b,5,3,"background,method,objective",68,-27.46875,method,method,True,0.138,0.269,8,13.71875,27.27640625,57,3.765625,3.630625,29,39.78125,56.37421875,39,,,0,,,0
train_657,llama8b,7,3,"method,objective,other",67,-28.796875,other,objective,False,0.141,0.272,8,,,0,31.546875,49.57421875,86,4.890625,16.72265625,24,,,0,35.703125,38.65625,30
train_658,llama8b,6,3,"background,method,objective",66,-25.3125,objective,objective,True,0.138,0.267,8,2.25,9.8478125,34,82.0,84.23359375,75,-0.265625,-3.89390625,23,,,0,,,0
train_659,llama8b,5,3,"background,method,other",67,-37.71875,method,method,True,0.137,0.267,8,15.875,20.698125,67,,,0,34.53125,41.093125,26,,,0,4.1875,8.4275,31
train_660,llama8b,8,3,"background,objective,other",67,-30.953125,background,background,True,0.145,0.276,8,55.796875,67.21734375,59,9.671875,23.31421875,59,,,0,,,0,26.171875,41.0153125,42
train_661,llama8b,10,3,"background,objective,result",64,-23.640625,background,background,True,0.149,0.281,8,92.046875,104.605625,83,6.125,23.28078125,53,,,0,0.125,5.59796875,6,,,0
train_662,llama8b,5,3,"background,method,objective",71,-42.8125,method,method,True,0.136,0.267,8,8.59375,12.516875,44,4.09375,12.7203125,29,27.625,37.5753125,32,,,0,,,0
train_663,llama8b,7,3,"background,objective,other",65,-23.640625,objective,objective,True,0.143,0.273,8,3.203125,9.95671875,56,34.078125,42.50078125,71,,,0,,,0,12.109375,18.651875,20
train_664,llama8b,10,3,"background,objective,other",62,-15.1796875,objective,objective,True,0.161,0.3,8,6.2890625,19.184765625,114,88.3828125,100.528203125,62,,,0,,,0,47.6640625,49.35734375,31
train_665,llama8b,7,3,"background,objective,other",69,-24.8125,other,other,True,0.143,0.275,8,22.71875,25.026875,31,4.265625,6.79765625,52,,,0,,,0,53.1875,55.67546875,71
train_666,llama8b,5,4,"background,method,objective,other",73,-29.546875,method,method,True,0.179,0.547,16,0.71875,2.996875,48,3.109375,10.10640625,43,29.203125,30.03546875,21,,,0,17.796875,18.939375,33
train_667,llama8b,10,3,"background,method,objective",68,-39.1875,objective,objective,True,0.173,0.312,8,3.1875,20.63,96,65.0625,95.3934375,129,5.03125,10.9140625,31,,,0,,,0
train_668,llama8b,5,2,"background,objective",68,-35.96875,background,background,True,0.102,0.133,4,43.21875,51.52375,36,4.5625,15.1325,67,,,0,,,0,,,0
train_669,llama8b,10,4,"background,method,objective,other",64,-19.515625,other,other,True,0.194,0.568,16,19.859375,21.39828125,64,0.609375,2.1025,17,0.015625,6.5503125,12,,,0,105.296875,112.05828125,93
train_670,llama8b,5,2,"method,other",69,-24.484375,method,method,True,0.102,0.132,4,,,0,,,0,48.078125,47.52125,62,,,0,46.328125,45.619375,48
train_671,llama8b,3,2,"background,method",68,-25.078125,method,method,True,0.1,0.131,4,30.671875,41.92625,54,,,0,57.171875,71.495625,30,,,0,,,0
train_672,llama8b,9,5,"background,method,objective,other,result",68,-36.84375,background,background,True,0.242,1.155,32,45.15625,49.119375,74,0.0625,10.259375,53,15.0625,20.531875,29,-1.34375,-2.231875,6,39.21875,47.1025,42
train_673,llama8b,3,3,"background,method,objective",70,-33.25,method,method,True,0.132,0.258,8,27.4375,25.85875,12,4.5,7.15625,15,46.8125,46.0475,21,,,0,,,0
train_674,llama8b,6,4,"background,method,objective,other",73,-37.09375,background,background,True,0.173,0.538,16,58.90625,58.661875,27,42.40625,37.4628125,46,7.1875,14.3875,14,,,0,8.75,5.8940625,34
train_675,llama8b,6,2,"background,objective",71,-29.125,objective,objective,True,0.101,0.132,4,0.578125,4.28375,13,85.5,90.21625,105,,,0,,,0,,,0
train_676,llama8b,7,2,"background,other",71,-42.21875,other,other,True,0.105,0.136,4,8.4375,9.8125,27,,,0,,,0,,,0,56.09375,57.84375,98
train_677,llama8b,8,4,"background,method,objective,other",66,-22.734375,objective,objective,True,0.184,0.552,16,0.390625,8.67078125,42,110.890625,109.94234375,64,27.484375,30.8115625,23,,,0,-0.40625,1.5909375,24
train_678,llama8b,7,3,"background,objective,other",66,-25.6875,objective,objective,True,0.165,0.302,8,0.109375,1.53828125,14,72.25,88.19875,199,,,0,,,0,28.25,37.07546875,22
train_679,llama8b,8,4,"background,method,objective,other",69,-27.578125,background,background,True,0.203,0.588,16,20.671875,25.91296875,104,8.921875,19.9090625,36,-0.6875,-1.083125,6,,,0,10.015625,20.18296875,68
train_680,llama8b,7,4,"background,method,objective,other",69,-31.96875,method,method,True,0.189,0.565,16,0.90625,3.536875,52,0.4375,9.478125,68,79.34375,84.6015625,26,,,0,1.53125,7.6646875,35
train_681,llama8b,6,3,"background,objective,other",68,-26.71875,other,objective,False,0.146,0.276,8,7.6875,12.7146875,10,33.9375,39.0565625,81,,,0,,,0,36.8125,37.3225,60
train_682,llama8b,7,4,"background,method,objective,other",72,-27.96875,objective,objective,True,0.173,0.538,16,2.203125,4.0409375,36,73.28125,69.6509375,38,1.65625,3.5759375,43,,,0,3.765625,5.0134375,13
train_683,llama8b,4,3,"method,objective,other",68,-25.328125,method,method,True,0.137,0.266,8,,,0,0.046875,12.04609375,16,66.546875,83.02484375,49,,,0,12.546875,23.8509375,43
train_684,llama8b,6,5,"background,method,objective,other,result",66,-35.03125,method,method,True,0.208,1.075,32,6.375,6.581875,34,1.28125,4.933125,16,52.59375,55.0396875,26,0.40625,-1.1071875,7,3.90625,7.95875,38
train_685,llama8b,5,4,"background,method,objective,other",72,-36.6875,other,other,True,0.17,0.528,16,1.90625,5.63125,31,2.84375,9.6540625,30,0.65625,1.57875,23,,,0,51.0625,61.3859375,24
train_686,llama8b,9,4,"background,method,objective,other",70,-27.15625,other,other,True,0.191,0.566,16,-0.046875,3.89859375,25,32.0625,31.145625,125,1.46875,7.88890625,15,,,0,66.71875,59.285625,25
train_687,llama8b,8,3,"background,objective,other",68,-28.9375,other,other,True,0.154,0.291,8,57.8125,53.324375,15,8.03125,3.2659375,148,,,0,,,0,72.25,66.5971875,26
train_688,llama8b,6,2,"objective,other",68,-18.65625,objective,objective,True,0.11,0.143,4,,,0,137.59375,140.020625,123,,,0,,,0,1.609375,4.698125,31
train_689,llama8b,5,3,"method,objective,other",72,-30.046875,objective,objective,True,0.141,0.271,8,,,0,57.703125,54.34171875,79,57.203125,53.07484375,46,,,0,1.984375,1.7865625,16
train_690,llama8b,6,4,"background,method,objective,other",69,-22.046875,other,other,True,0.182,0.549,16,12.453125,21.29046875,46,1.015625,12.963125,19,1.9375,9.551875,35,,,0,76.140625,77.02265625,60
train_691,llama8b,5,3,"background,objective,other",68,-19.03125,objective,objective,True,0.141,0.272,8,0.78125,10.6609375,26,71.34375,79.1775,59,,,0,,,0,26.65625,39.7553125,45
train_692,llama8b,8,3,"background,objective,other",66,-21.484375,other,other,True,0.137,0.267,8,5.921875,10.71546875,34,3.734375,12.93109375,44,,,0,,,0,57.703125,59.8690625,34
train_693,llama8b,9,4,"background,method,objective,other",70,-36.0625,background,background,True,0.192,0.569,16,52.4375,55.0865625,61,9.125,20.18,30,8.40625,12.4678125,64,,,0,3.75,4.828125,28
train_694,llama8b,8,4,"background,method,objective,other",70,-20.609375,method,method,True,0.183,0.55,16,14.546875,16.75453125,51,0.484375,2.716875,6,68.453125,82.26484375,30,,,0,4.875,20.529375,75
train_695,llama8b,9,3,"background,objective,other",69,-18.484375,objective,objective,True,0.151,0.285,8,7.25,12.3184375,26,88.078125,98.84703125,115,,,0,,,0,3.703125,7.97515625,35
train_696,llama8b,8,4,"background,method,other,result",70,-22.484375,background,background,True,0.174,0.534,16,81.453125,87.9771875,87,,,0,6.78125,14.45203125,39,-1.171875,-0.74921875,3,0.390625,-0.101875,3
train_697,llama8b,6,3,"background,objective,other",71,-26.71875,objective,objective,True,0.142,0.271,8,1.265625,7.71703125,78,56.96875,61.6384375,48,,,0,,,0,45.71875,43.17578125,24
train_698,llama8b,4,3,"background,objective,other",70,-33.71875,other,other,True,0.137,0.267,8,16.90625,32.543125,44,3.9375,23.7815625,39,,,0,,,0,22.3125,36.5190625,31
train_699,llama8b,6,3,"background,objective,other",74,-26.84375,background,other,False,0.137,0.267,8,42.71875,43.7359375,67,16.59375,26.5371875,31,,,0,,,0,40.84375,47.758125,35
train_700,llama8b,10,3,"background,objective,other",70,-42.78125,other,other,True,0.157,0.294,8,2.21875,11.8396875,72,11.125,21.26,99,,,0,,,0,54.90625,62.8690625,40
train_701,llama8b,7,3,"background,method,objective",65,-27.640625,background,method,False,0.142,0.273,8,28.546875,25.52140625,37,18.703125,22.5140625,69,19.484375,29.01140625,17,,,0,,,0
train_702,llama8b,8,4,"background,method,objective,other",72,-28.6875,other,other,True,0.193,0.57,16,13.40625,9.49015625,26,9.53125,8.39046875,20,3.078125,4.31375,16,,,0,82.875,83.118125,107
train_703,llama8b,10,5,"background,method,objective,other,result",66,-26.796875,objective,objective,True,0.234,1.128,32,2.359375,6.69640625,34,41.015625,55.20796875,75,14.765625,17.9578125,38,1.09375,7.47875,10,1.84375,7.4246875,12
train_704,llama8b,4,3,"background,method,other",71,-38.8125,background,background,True,0.134,0.26,8,38.5625,42.165625,42,,,0,-1.28125,5.1884375,12,,,0,25.25,25.2709375,25
train_705,llama8b,9,4,"background,method,objective,other",70,-21.78125,objective,objective,True,0.193,0.571,16,13.40625,16.5509375,42,91.34375,94.24625,89,1.3125,12.090625,27,,,0,0.96875,4.0809375,25
train_706,llama8b,4,2,"background,method",66,-35.75,background,background,True,0.099,0.13,4,40.625,34.905,29,,,0,36.375,29.095,39,,,0,,,0
train_707,llama8b,5,2,"background,other",69,-33.71875,other,other,True,0.103,0.14,4,10.1875,21.875,30,,,0,,,0,,,0,55.84375,70.71875,97
train_708,llama8b,5,4,"background,method,objective,other",70,-25.421875,background,background,True,0.189,0.56,16,75.265625,73.1396875,79,-0.15625,3.23,27,0.640625,4.71828125,29,,,0,33.515625,25.61515625,31
train_709,llama8b,5,4,"background,method,objective,other",73,-26.84375,method,method,True,0.178,0.542,16,16.0625,18.82046875,65,37.53125,42.18171875,21,67.90625,72.9340625,50,,,0,1.953125,-2.53,20
train_710,llama8b,6,3,"method,objective,other",67,-30.59375,other,other,True,0.136,0.263,8,,,0,6.625,15.7825,68,21.6875,28.103125,11,,,0,33.53125,29.270625,20
train_711,llama8b,8,3,"background,objective,other",70,-22.59375,other,other,True,0.142,0.273,8,1.25,13.421875,35,1.25,9.444375,53,,,0,,,0,74.78125,84.29,50
